営業日,曜日,曜日区分,企業コード,企業名,営業部コード,営業部名,業態コード,業態名,店舗コード,店舗名,税込/税抜,メニュー大分類コード,メニュー大分類名称,メニュー中分類コード,メニュー中分類名称,メニューコード,メニュー名,売価,予定原価,営業日別販売数
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,01,料理,08,お好み焼・焼そば,0549,いか                ,350,73.00,1.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,01,料理,09,デザート,0581,アイスクリーム      ,300,66.00,2.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,01,料理,18,セットコース,0001,とくとくペアセット  ,4780,661.00,1.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,01,料理,18,セットコース,0003,やきそばプレート    ,880,165.00,2.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,01,料理,18,セットコース,0019,お好み焼ランチ      ,1260,291.00,5.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,01,料理,18,セットコース,0020,焼そばランチ        ,1260,298.00,2.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,01,料理,18,セットコース,0027,ねぎかけ塩焼そばラン,1400,298.00,1.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,01,料理,18,セットコース,0032,選べるランチ        ,1780,403.00,4.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,01,料理,18,セットコース,0034,ペアランチ          ,3740,808.00,3.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,01,料理,18,セットコース,0280,まったり焼ランチ    ,1480,291.00,1.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,01,料理,18,セットコース,1120,ごはん&味噌汁       ,150,42.00,3.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,01,料理,39,デリバリー料理,3105,Dミックスもだん焼   ,1800,262.00,2.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,01,料理,39,デリバリー料理,3112,D道頓堀焼(大盛)     ,1880,323.00,1.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,01,料理,39,デリバリー料理,3114,D豚焼そば           ,1080,184.00,0.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,01,料理,39,デリバリー料理,3115,Dミックス焼そば     ,1500,221.00,1.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,01,料理,39,デリバリー料理,3141,Dコーンバター       ,530,115.00,1.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,01,料理,39,デリバリー料理,3153,＊Dすじコン         ,350,87.00,1.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,02,飲料,10,ソフトドリンク,2002,ジンジャーエール    ,350,38.00,1.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,02,飲料,10,ソフトドリンク,2008,ウーロン茶          ,350,36.00,2.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,02,飲料,10,ソフトドリンク,2013,千房特製ソーダ      ,450,38.00,1.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,02,飲料,11,ドリンク,2014,生ビール 中         ,600,223.00,14.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,02,飲料,11,ドリンク,2015,サッポロ赤星 中瓶   ,650,253.00,3.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,02,飲料,11,ドリンク,2018,ハイボール          ,500,38.00,3.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,02,飲料,11,ドリンク,2058,生小                ,420,139.00,1.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,02,飲料,14,焼酎グラス,2034,和ら麦              ,500,82.00,1.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,02,飲料,17,ワイン,2036,グラスワイン赤      ,530,82.00,1.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,05,その他,19,セレクトメニュー,6064,＊千房サラダ        ,0,0.00,1.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,05,その他,19,セレクトメニュー,6065,＊とんぺい焼        ,0,0.00,4.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,05,その他,19,セレクトメニュー,6066,＊道頓堀焼          ,0,0.00,4.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,05,その他,19,セレクトメニュー,6071,＊おもちゃとジュース,0,0.00,2.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,05,その他,19,セレクトメニュー,6096,＊ミックス焼そば    ,0,0.00,3.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,05,その他,19,セレクトメニュー,6097,＊ミニサラダ        ,0,0.00,13.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,05,その他,19,セレクトメニュー,6109,＊ねぎかけ塩焼そば  ,0,0.00,1.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,05,その他,19,セレクトメニュー,6143,＊豚いか玉          ,0,0.00,5.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,05,その他,19,セレクトメニュー,6144,＊豚いか焼そば      ,0,0.00,2.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,05,その他,19,セレクトメニュー,6152,＊ミニサラダ×2     ,0,0.00,3.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,05,その他,19,セレクトメニュー,6249,＊まったり焼        ,0,0.00,1.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,05,その他,19,セレクトメニュー,7001,＊醤油味            ,0,0.00,1.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,05,その他,19,セレクトメニュー,7006,＊ロック            ,0,0.00,1.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,05,その他,19,セレクトメニュー,8084,＊全部かけ          ,0,0.00,10.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,05,その他,19,セレクトメニュー,8087,＊マヨなし          ,0,0.00,1.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,05,その他,19,セレクトメニュー,8100,＊グラス            ,0,0.00,3.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,05,その他,19,セレクトメニュー,8136,＊ウーロン茶        ,0,16.00,5.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,05,その他,19,セレクトメニュー,8137,＊オレンジジュース  ,0,0.00,5.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,05,その他,19,セレクトメニュー,8139,＊コーラ            ,0,29.00,5.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,05,その他,19,セレクトメニュー,8140,＊ジンジャーエール  ,0,29.00,1.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,05,その他,19,セレクトメニュー,8160,＊ねぎかけ塩焼そば  ,0,0.00,1.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,05,その他,19,セレクトメニュー,8171,＊豚キムチ(ﾊｰﾌ)     ,0,0.00,2.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,05,その他,19,セレクトメニュー,8175,＊豚広島焼          ,0,0.00,1.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,05,その他,19,セレクトメニュー,8184,＊ミックス焼        ,0,195.00,3.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,05,その他,19,セレクトメニュー,8194,＊もやし炒め(ﾊｰﾌ)   ,0,0.00,2.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,05,その他,19,セレクトメニュー,8218,＊玉露入りお茶      ,0,36.00,1.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,05,その他,19,セレクトメニュー,8280,＊生中+             ,350,223.00,2.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,05,その他,19,セレクトメニュー,8491,＊激辛ソース        ,0,0.00,1.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,05,その他,19,セレクトメニュー,9035,＊ミックスもだん焼  ,0,0.00,1.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,05,その他,19,セレクトメニュー,9527,プロモ)生中         ,0,0.00,2.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,05,その他,19,セレクトメニュー,9544,プロモ)コーラ       ,0,0.00,1.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,05,その他,19,セレクトメニュー,9550,プロモ)ウーロン茶   ,0,0.00,1.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,05,その他,19,セレクトメニュー,9567,プロモ)チー坊ソーダ ,0,0.00,1.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,05,その他,22,その他,9015,とんぺい無料券      ,0,0.00,1.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,05,その他,22,その他,9021,プロモ)お好み焼1000 ,1000,0.00,1.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,05,その他,22,その他,9022,プロモ)豚玉500      ,500,0.00,1.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,005   ,リノアス八尾支店,税込,05,その他,22,その他,9197,プロモ) ｿｰｽﾌﾟﾚｾﾞﾝﾄ  ,0,0.00,1.0
2026/05/11,月,平,0001,千房㈱,000001,第1エリア,0001,千房直営,010   ,京都アバンティ支店,税込,01,料理,01,特選お好み焼,0503,豚玉                ,1158,165.00,1.0
2026/05/11,月,平,0001,千房㈱,000001,第1エリア,0001,千房直営,010   ,京都アバンティ支店,税込,01,料理,01,特選お好み焼,0503,豚玉                ,1180,165.00,2.0
2026/05/11,月,平,0001,千房㈱,000001,第1エリア,0001,千房直営,010   ,京都アバンティ支店,税込,01,料理,01,特選お好み焼,0504,いか玉              ,1180,181.00,1.0
2026/05/11,月,平,0001,千房㈱,000001,第1エリア,0001,千房直営,010   ,京都アバンティ支店,税込,01,料理,01,特選お好み焼,0508,道頓堀焼(大盛)      ,2080,323.00,3.0
2026/05/11,月,平,0001,千房㈱,000001,第1エリア,0001,千房直営,010   ,京都アバンティ支店,税込,01,料理,01,特選お好み焼,0509,ミックス焼          ,1580,201.00,1.0
2026/05/11,月,平,0001,千房㈱,000001,第1エリア,0001,千房直営,010   ,京都アバンティ支店,税込,01,料理,01,特選お好み焼,0510,ミックス広島焼      ,1880,270.00,3.0
2026/05/11,月,平,0001,千房㈱,000001,第1エリア,0001,千房直営,010   ,京都アバンティ支店,税込,01,料理,01,特選お好み焼,0511,ミックスもだん焼    ,1880,262.00,2.0
2026/05/11,月,平,0001,千房㈱,000001,第1エリア,0001,千房直営,010   ,京都アバンティ支店,税込,01,料理,01,特選お好み焼,0519,ミックスふわとろ焼  ,1750,266.00,1.0
2026/05/11,月,平,0001,千房㈱,000001,第1エリア,0001,千房直営,010   ,京都アバンティ支店,税込,01,料理,01,特選お好み焼,0712,チーズフォンデュ焼  ,1980,453.00,1.0
2026/05/11,月,平,0001,千房㈱,000001,第1エリア,0001,千房直営,010   ,京都アバンティ支店,税込,01,料理,01,特選お好み焼,0734,海老チリチーズ玉    ,1930,455.00,1.0
2026/05/11,月,平,0001,千房㈱,000001,第1エリア,0001,千房直営,010   ,京都アバンティ支店,税込,01,料理,01,特選お好み焼,1001,旨辛角煮のお好み焼  ,1880,402.00,1.0
2026/05/11,月,平,0001,千房㈱,000001,第1エリア,0001,千房直営,010   ,京都アバンティ支店,税込,01,料理,01,特選お好み焼,1309,No1道頓堀焼 ねぎ玉  ,2480,396.00,3.0
2026/05/11,月,平,0001,千房㈱,000001,第1エリア,0001,千房直営,010   ,京都アバンティ支店,税込,01,料理,01,特選お好み焼,1339,No1道頓堀焼(のせ無) ,2080,323.00,1.0
2026/05/11,月,平,0001,千房㈱,000001,第1エリア,0001,千房直営,010   ,京都アバンティ支店,税込,01,料理,01,特選お好み焼,1397,野菜玉              ,2680,476.00,1.0
2026/05/11,月,平,0001,千房㈱,000001,第1エリア,0001,千房直営,010   ,京都アバンティ支店,税込,01,料理,02,特選焼そば,0525,いか焼そば          ,1180,201.00,1.0
2026/05/11,月,平,0001,千房㈱,000001,第1エリア,0001,千房直営,010   ,京都アバンティ支店,税込,01,料理,02,特選焼そば,0526,ミックス焼そば      ,1551,221.00,1.0
2026/05/11,月,平,0001,千房㈱,000001,第1エリア,0001,千房直営,010   ,京都アバンティ支店,税込,01,料理,02,特選焼そば,0526,ミックス焼そば      ,1580,221.00,3.0
2026/05/11,月,平,0001,千房㈱,000001,第1エリア,0001,千房直営,010   ,京都アバンティ支店,税込,01,料理,02,特選焼そば,0529,海鮮焼そば          ,1750,264.00,1.0
2026/05/11,月,平,0001,千房㈱,000001,第1エリア,0001,千房直営,010   ,京都アバンティ支店,税込,01,料理,02,特選焼そば,0533,明太いか焼そば      ,1880,296.00,1.0
2026/05/11,月,平,0001,千房㈱,000001,第1エリア,0001,千房直営,010   ,京都アバンティ支店,税込,01,料理,02,特選焼そば,0599,豚焼そば大盛        ,1480,236.00,1.0
2026/05/11,月,平,0001,千房㈱,000001,第1エリア,0001,千房直営,010   ,京都アバンティ支店,税込,01,料理,02,特選焼そば,0736,青とうがらし塩焼そば,1930,296.00,1.0
2026/05/11,月,平,0001,千房㈱,000001,第1エリア,0001,千房直営,010   ,京都アバンティ支店,税込,01,料理,02,特選焼そば,0737,ピリ辛スタミナ焼そば,1930,368.00,1.0
2026/05/11,月,平,0001,千房㈱,000001,第1エリア,0001,千房直営,010   ,京都アバンティ支店,税込,01,料理,02,特選焼そば,1002,台湾風まぜ焼そば    ,1780,318.00,1.0
